"cdr_ID","calldate","sipcallerip_country_code","sipcalledip_country_code","caller_number_country_code","called_number_country_code"
76108025,"2018-05-01 12:14:29","CA","US","CA","CA"
76108032,"2018-05-01 12:14:29","CA","CA","CA","CA"
76108048,"2018-05-01 12:14:29","CA","US","CA","CA"
76107952,"2018-05-01 12:14:32","CA","US","CA","CA"
76108153,"2018-05-01 12:14:38","CA","CA","CA","CA"
76108155,"2018-05-01 12:14:38","CA","CA","CA","CA"
76107960,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107961,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107962,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107966,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107967,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107970,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107971,"2018-05-01 12:14:39","CA","CA","CA","CA"
76107977,"2018-05-01 12:14:39","CA","","CA","CA"
76107978,"2018-05-01 12:14:39","CA","","CA","CA"
76107979,"2018-05-01 12:14:39","CA","","CA","CA"
76107980,"2018-05-01 12:14:39","CA","","CA","CA"
76107984,"2018-05-01 12:14:39","CA","","CA","CA"
76107985,"2018-05-01 12:14:39","CA","","CA","CA"
76107988,"2018-05-01 12:14:39","CA","","CA","CA"
76108034,"2018-05-01 12:14:39","CA","CA","CA","CA"
76108038,"2018-05-01 12:14:39","CA","CA","CA","CA"
76108154,"2018-05-01 12:14:39","CA","","CA","CA"
76108157,"2018-05-01 12:14:39","CA","CA","CA","CA"
76108036,"2018-05-01 12:14:40","CA","CA","CA","CA"
76108045,"2018-05-01 12:14:40","CA","CA","CA","CA"
76108169,"2018-05-01 12:14:42","US","CA","CA","CA"
76108180,"2018-05-01 12:14:42","US","CA","CA","CA"
76108199,"2018-05-01 12:14:42","CA","US","CA","CA"
76108201,"2018-05-01 12:14:42","US","CA","CA","CA"
76108013,"2018-05-01 12:14:46","US","CA","CA","CA"
76108016,"2018-05-01 12:14:46","CA","CA","CA","CA"
76108017,"2018-05-01 12:14:46","US","CA","CA","CA"
76108248,"2018-05-01 12:14:47","CA","CA","CA","CA"
76108253,"2018-05-01 12:14:47","CA","CA","CA","CA"
76108020,"2018-05-01 12:14:48","CA","CA","CA","CA"
76108028,"2018-05-01 12:14:48","CA","CA","CA","CA"
76108062,"2018-05-01 12:14:51","US","CA","US","US"
76108065,"2018-05-01 12:14:51","US","CA","US","US"
76108039,"2018-05-01 12:14:53","CA","CA","CA","CA"
76108055,"2018-05-01 12:14:53","CA","CA","CA","CA"
76108040,"2018-05-01 12:14:54","CA","CA","CA","CA"
76108058,"2018-05-01 12:14:54","CA","CA","CA","CA"
76107975,"2018-05-01 12:14:58","CA","CA","CA","CA"
76108023,"2018-05-01 12:15:05","CA","CA","CA","CA"
76108049,"2018-05-01 12:15:05","CA","CA","CA","CA"
76108244,"2018-05-01 12:15:05","CA","CA","CA","CA"
76107993,"2018-05-01 12:15:06","CA","CA","CA","CA"
76107996,"2018-05-01 12:15:06","CA","CA","CA","CA"
76108000,"2018-05-01 12:15:06","CA","CA","CA","CA"
76108003,"2018-05-01 12:15:06","CA","CA","CA","CA"
76108021,"2018-05-01 12:15:06","CA","CA","CA","CA"
76108050,"2018-05-01 12:15:06","CA","CA","CA","CA"
76108223,"2018-05-01 12:15:07","CA","CA","CA","CA"
76108035,"2018-05-01 12:15:09","CA","CA","CA","X1"
76108042,"2018-05-01 12:15:09","CA","CA","CA","X1"
76108159,"2018-05-01 12:15:09","CA","CA","CA","CA"
76108179,"2018-05-01 12:15:09","CA","CA","CA","CA"
76108022,"2018-05-01 12:15:11","CA","CA","CA","CA"
76108026,"2018-05-01 12:15:11","CA","CA","CA","X1"
76108041,"2018-05-01 12:15:11","CA","CA","CA","X1"
76108046,"2018-05-01 12:15:11","CA","CA","CA","CA"
76108187,"2018-05-01 12:15:15","CA","CA","CA","CA"
76108205,"2018-05-01 12:15:15","CA","CA","CA","CA"
76108060,"2018-05-01 12:15:19","US","CA","US","US"
76108061,"2018-05-01 12:15:19","CA","US","US","US"
76108063,"2018-05-01 12:15:19","US","CA","US","US"
76108064,"2018-05-01 12:15:19","CA","US","US","US"
76108070,"2018-05-01 12:15:24","CA","CA","CA","CA"
76108074,"2018-05-01 12:15:24","CA","CA","CA","CA"
76108071,"2018-05-01 12:15:26","CA","CA","CA","CA"
76108075,"2018-05-01 12:15:26","CA","CA","CA","CA"
76108133,"2018-05-01 12:15:35","US","CA","CA","CA"
76108138,"2018-05-01 12:15:35","US","CA","CA","CA"
76108139,"2018-05-01 12:15:35","CA","US","CA","CA"
76108146,"2018-05-01 12:15:35","US","CA","CA","CA"
76108135,"2018-05-01 12:15:42","CA","CA","CA","CA"
76108143,"2018-05-01 12:15:42","CA","CA","CA","CA"
76108136,"2018-05-01 12:15:43","CA","CA","CA","CA"
76108140,"2018-05-01 12:15:43","CA","CA","CA","X1"
76108144,"2018-05-01 12:15:43","CA","CA","CA","CA"
76108147,"2018-05-01 12:15:43","CA","CA","CA","X1"
76108141,"2018-05-01 12:15:44","CA","CA","CA","X1"
76108148,"2018-05-01 12:15:44","CA","CA","CA","X1"
76109046,"2018-05-01 12:15:45","CA","US","CA","CA"
76109092,"2018-05-01 12:15:45","US","CA","CA","CA"
76108186,"2018-05-01 12:15:46","CA","CA","CA","X1"
76108204,"2018-05-01 12:15:46","CA","CA","CA","CA"
76108213,"2018-05-01 12:15:46","CA","CA","CA","X1"
76108228,"2018-05-01 12:15:46","CA","CA","CA","CA"
76108137,"2018-05-01 12:15:47","CA","US","CA","CA"
76108142,"2018-05-01 12:15:47","CA","CA","CA","CA"
76108145,"2018-05-01 12:15:47","CA","US","CA","CA"
76108166,"2018-05-01 12:15:47","CA","CA","CA","CA"
76108183,"2018-05-01 12:15:47","CA","CA","CA","CA"
76108263,"2018-05-01 12:15:48","CA","CA","CA","CA"
76108270,"2018-05-01 12:15:48","CA","CA","CA","CA"
76108236,"2018-05-01 12:15:49","CA","US","CA","CA"
76108237,"2018-05-01 12:15:50","US","CA","CA","CA"
76108327,"2018-05-01 12:15:50","CA","CA","US","X1"
76108118,"2018-05-01 12:15:52","CA","CA","US","CA"
76108119,"2018-05-01 12:15:52","CA","CA","US","CA"
76108120,"2018-05-01 12:15:52","CA","CA","US","CA"
76108121,"2018-05-01 12:15:52","CA","CA","US","CA"
76108122,"2018-05-01 12:15:52","CA","CA","US","CA"
76108123,"2018-05-01 12:15:52","CA","CA","US","CA"
76108124,"2018-05-01 12:15:52","CA","CA","US","CA"
76108125,"2018-05-01 12:15:52","CA","CA","US","CA"
76108126,"2018-05-01 12:15:52","CA","CA","US","CA"
76108127,"2018-05-01 12:15:52","CA","CA","US","CA"
76108128,"2018-05-01 12:15:52","CA","CA","US","CA"
76108129,"2018-05-01 12:15:52","CA","CA","US","CA"
76108130,"2018-05-01 12:15:52","CA","CA","US","CA"
76108131,"2018-05-01 12:15:52","CA","CA","US","CA"
76108132,"2018-05-01 12:15:52","CA","CA","US","CA"
76108149,"2018-05-01 12:15:52","CA","CA","US","CA"
76108331,"2018-05-01 12:15:53","CA","CA","X1","CA"
76108334,"2018-05-01 12:15:53","CA","CA","X1","CA"
76108337,"2018-05-01 12:15:53","CA","CA","X1","CA"
76108338,"2018-05-01 12:15:53","CA","CA","X1","CA"
76108239,"2018-05-01 12:15:54","CA","US","CA","CA"
76108241,"2018-05-01 12:15:54","US","CA","CA","CA"
76108188,"2018-05-01 12:15:56","CA","US","CA","CA"
76108196,"2018-05-01 12:15:56","CA","US","CA","CA"
76108200,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108202,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108206,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108207,"2018-05-01 12:15:56","CA","US","CA","CA"
76108221,"2018-05-01 12:15:56","CA","US","CA","CA"
76108224,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108257,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108260,"2018-05-01 12:15:56","CA","CA","CA","CA"
76108066,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108068,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108079,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108088,"2018-05-01 12:15:57","CA","US","CA","CA"
76108093,"2018-05-01 12:15:57","CA","US","CA","CA"
76108099,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108108,"2018-05-01 12:15:57","CA","US","CA","CA"
76108113,"2018-05-01 12:15:57","CA","US","CA","CA"
76108264,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108271,"2018-05-01 12:15:57","CA","CA","CA","CA"
76108080,"2018-05-01 12:16:01","CA","CA","US","CA"
76108081,"2018-05-01 12:16:01","CA","CA","US","CA"
76108082,"2018-05-01 12:16:01","CA","CA","US","CA"
76108083,"2018-05-01 12:16:01","CA","CA","US","CA"
76108084,"2018-05-01 12:16:01","CA","CA","US","CA"
76108085,"2018-05-01 12:16:01","CA","CA","US","CA"
76108086,"2018-05-01 12:16:01","CA","CA","US","CA"
76108087,"2018-05-01 12:16:01","CA","CA","US","CA"
76108089,"2018-05-01 12:16:01","CA","CA","US","CA"
76108090,"2018-05-01 12:16:01","CA","CA","US","CA"
76108091,"2018-05-01 12:16:01","CA","CA","US","CA"
76108092,"2018-05-01 12:16:01","CA","CA","US","CA"
76108094,"2018-05-01 12:16:01","CA","CA","US","CA"
76108096,"2018-05-01 12:16:01","CA","CA","US","CA"
76108097,"2018-05-01 12:16:01","CA","CA","US","CA"
76108100,"2018-05-01 12:16:01","CA","CA","US","CA"
76108101,"2018-05-01 12:16:01","CA","CA","US","CA"
76108102,"2018-05-01 12:16:01","CA","CA","US","CA"
76108103,"2018-05-01 12:16:01","CA","CA","US","CA"
76108104,"2018-05-01 12:16:01","CA","CA","US","CA"
76108105,"2018-05-01 12:16:01","CA","CA","US","CA"
76108106,"2018-05-01 12:16:01","CA","CA","US","CA"
76108107,"2018-05-01 12:16:01","CA","CA","US","CA"
76108109,"2018-05-01 12:16:01","CA","CA","US","CA"
76108110,"2018-05-01 12:16:01","CA","CA","US","CA"
76108111,"2018-05-01 12:16:01","CA","CA","US","CA"
76108112,"2018-05-01 12:16:01","CA","CA","US","CA"
76108114,"2018-05-01 12:16:01","CA","CA","US","CA"
76108116,"2018-05-01 12:16:01","CA","CA","US","CA"
76108117,"2018-05-01 12:16:01","CA","CA","US","CA"
76108249,"2018-05-01 12:16:01","CA","CA","US","CA"
76108254,"2018-05-01 12:16:01","CA","CA","US","CA"
76108267,"2018-05-01 12:16:01","CA","CA","CA","CA"
76108274,"2018-05-01 12:16:01","CA","CA","CA","CA"
76108252,"2018-05-01 12:16:02","CA","CA","CA","CA"
76108259,"2018-05-01 12:16:02","CA","US","CA","CA"
76108262,"2018-05-01 12:16:02","CA","US","CA","CA"
76108160,"2018-05-01 12:16:10","CA","CA","CA","CA"
76108173,"2018-05-01 12:16:10","CA","CA","CA","CA"
76108291,"2018-05-01 12:16:12","CA","CA","CA","CA"
76108295,"2018-05-01 12:16:12","CA","CA","CA","CA"
76108134,"2018-05-01 12:16:15","CA","US","CA","CA"
76108308,"2018-05-01 12:16:16","CA","US","CA","CA"
76108309,"2018-05-01 12:16:16","US","CA","CA","CA"
76108189,"2018-05-01 12:16:17","CA","US","CA","CA"
76108190,"2018-05-01 12:16:17","CA","US","CA","CA"
76108208,"2018-05-01 12:16:17","CA","US","CA","CA"
76108215,"2018-05-01 12:16:17","CA","US","CA","CA"
76108219,"2018-05-01 12:16:17","CA","US","CA","CA"
76108226,"2018-05-01 12:16:17","CA","US","CA","CA"
76108229,"2018-05-01 12:16:17","US","CA","US","X1"
76108233,"2018-05-01 12:16:17","CA","CA","CA","CA"
76108234,"2018-05-01 12:16:17","CA","CA","CA","CA"
76108238,"2018-05-01 12:16:17","CA","CA","CA","CA"
76108242,"2018-05-01 12:16:17","US","CA","US","X1"
76108150,"2018-05-01 12:16:19","CA","US","CA","CA"
76108328,"2018-05-01 12:16:19","CA","CA","CA","CA"
76108294,"2018-05-01 12:16:26","CA","CA","CA","CA"
76108299,"2018-05-01 12:16:26","CA","CA","CA","CA"
76108161,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108162,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108163,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108167,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108171,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108174,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108175,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108176,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108181,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108185,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108298,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108300,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108333,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108341,"2018-05-01 12:16:27","CA","CA","CA","CA"
76108172,"2018-05-01 12:16:32","CA","CA","CA","CA"
76108265,"2018-05-01 12:16:34","CA","CA","CA","CA"
76108273,"2018-05-01 12:16:34","CA","CA","CA","CA"
76108266,"2018-05-01 12:16:35","CA","CA","CA","CA"
76108272,"2018-05-01 12:16:35","CA","CA","CA","CA"
76108297,"2018-05-01 12:16:36","CA","CA","CA","CA"
76108301,"2018-05-01 12:16:36","CA","CA","CA","CA"
76108164,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108165,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108168,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108170,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108177,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108178,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108182,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108184,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108742,"2018-05-01 12:16:37","CA","CA","CA","CA"
76108306,"2018-05-01 12:16:38","CA","CA","CA","CA"
76108282,"2018-05-01 12:16:39","CA","US","CA","CA"
76108283,"2018-05-01 12:16:39","US","CA","CA","CA"
76108417,"2018-05-01 12:16:39","CA","CA","CA","CA"
76108419,"2018-05-01 12:16:39","","CA","CA","CA"
76108235,"2018-05-01 12:16:40","CA","US","CA","CA"
76108151,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108152,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108156,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108158,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108240,"2018-05-01 12:16:41","US","CA","CA","CA"
76108416,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108420,"2018-05-01 12:16:41","CA","CA","CA","CA"
76108392,"2018-05-01 12:16:43","CA","CA","US","CA"
76108399,"2018-05-01 12:16:43","CA","CA","US","CA"
76108191,"2018-05-01 12:16:44","CA","CA","US","CA"
76108192,"2018-05-01 12:16:44","CA","CA","US","CA"
76108193,"2018-05-01 12:16:44","CA","CA","US","CA"
76108194,"2018-05-01 12:16:44","CA","CA","US","CA"
76108197,"2018-05-01 12:16:44","CA","CA","US","CA"
76108198,"2018-05-01 12:16:44","CA","CA","US","CA"
76108209,"2018-05-01 12:16:44","CA","CA","US","CA"
76108210,"2018-05-01 12:16:44","CA","CA","US","CA"
76108211,"2018-05-01 12:16:44","CA","CA","US","CA"
76108212,"2018-05-01 12:16:44","CA","CA","US","CA"
76108216,"2018-05-01 12:16:44","CA","CA","US","CA"
76108217,"2018-05-01 12:16:44","CA","CA","US","CA"
76108220,"2018-05-01 12:16:44","CA","CA","US","CA"
76108222,"2018-05-01 12:16:44","CA","CA","US","CA"
76108225,"2018-05-01 12:16:44","CA","CA","US","CA"
76108227,"2018-05-01 12:16:44","CA","CA","US","CA"
76108396,"2018-05-01 12:16:44","CA","CA","US","CA"
76108403,"2018-05-01 12:16:44","CA","CA","US","CA"
76108195,"2018-05-01 12:16:47","CA","CA","CA","CA"
76108218,"2018-05-01 12:16:47","CA","CA","CA","CA"
76108296,"2018-05-01 12:16:53","CA","CA","CA","CA"
76108302,"2018-05-01 12:16:53","CA","CA","CA","CA"
76108243,"2018-05-01 12:16:57","CA","US","US","US"
76108247,"2018-05-01 12:16:57","CA","US","US","US"
76108269,"2018-05-01 12:16:57","CA","CA","CA","CA"
76108279,"2018-05-01 12:16:57","US","CA","US","X1"
76108287,"2018-05-01 12:16:57","US","CA","US","X1"
76108304,"2018-05-01 12:16:59","CA","US","CA","CA"
76108305,"2018-05-01 12:16:59","US","CA","CA","CA"
76108275,"2018-05-01 12:17:02","US","CA","CA","CA"
76108285,"2018-05-01 12:17:02","CA","US","CA","CA"
76108286,"2018-05-01 12:17:02","US","CA","CA","CA"
76108288,"2018-05-01 12:17:02","US","CA","CA","CA"
76108310,"2018-05-01 12:17:03","CA","CA","CA","CA"
76108340,"2018-05-01 12:17:03","CA","CA","CA","CA"
76108316,"2018-05-01 12:17:04","CA","CA","CA","CA"
76108342,"2018-05-01 12:17:04","CA","CA","CA","CA"
76108245,"2018-05-01 12:17:07","CA","CA","CA","CA"
76108584,"2018-05-01 12:17:09","CA","CA","CA","CA"
76108268,"2018-05-01 12:17:11","CA","CA","CA","CA"
76108583,"2018-05-01 12:17:11","CA","CA","CA","CA"
76108636,"2018-05-01 12:17:12","CA","CA","CA","CA"
76108640,"2018-05-01 12:17:12","CA","CA","CA","CA"
76108656,"2018-05-01 12:17:13","CA","CA","CA","X1"
76108675,"2018-05-01 12:17:13","CA","CA","CA","X1"
76108352,"2018-05-01 12:17:14","CA","CA","CA","CA"
76108359,"2018-05-01 12:17:14","CA","CA","CA","CA"
76108659,"2018-05-01 12:17:14","CA","US","CA","CA"
76108667,"2018-05-01 12:17:14","CA","CA","CA","CA"
76108680,"2018-05-01 12:17:14","CA","US","CA","CA"
76108250,"2018-05-01 12:17:15","CA","CA","CA","CA"
76108255,"2018-05-01 12:17:15","CA","CA","CA","CA"
76108258,"2018-05-01 12:17:15","CA","CA","CA","CA"
76108261,"2018-05-01 12:17:15","CA","CA","CA","CA"
76108349,"2018-05-01 12:17:16","CA","CA","CA","CA"
76108362,"2018-05-01 12:17:16","CA","CA","CA","CA"
76110325,"2018-05-01 12:17:16","CA","CA","CA","X1"
76110337,"2018-05-01 12:17:16","CA","CA","CA","X1"
76108276,"2018-05-01 12:17:17","CA","CA","CA","CA"
76108278,"2018-05-01 12:17:17","CA","US","CA","CA"
76108280,"2018-05-01 12:17:17","CA","US","CA","CA"
76108281,"2018-05-01 12:17:17","CA","CA","CA","CA"
76108284,"2018-05-01 12:17:17","CA","CA","CA","CA"
76108289,"2018-05-01 12:17:17","CA","CA","CA","CA"
76108292,"2018-05-01 12:17:17","CA","US","CA","CA"
76108293,"2018-05-01 12:17:17","CA","US","CA","CA"
76108639,"2018-05-01 12:17:17","CA","CA","CA","CA"
76108642,"2018-05-01 12:17:17","CA","CA","CA","CA"
76110332,"2018-05-01 12:17:17","CA","CA","CA","X1"
76110342,"2018-05-01 12:17:17","CA","CA","CA","X1"
76108251,"2018-05-01 12:17:20","CA","CA","CA","CA"
76108256,"2018-05-01 12:17:20","CA","CA","CA","CA"
76108595,"2018-05-01 12:17:20","CA","CA","CA","CA"
76108610,"2018-05-01 12:17:20","CA","CA","CA","CA"
76108312,"2018-05-01 12:17:21","CA","CA","CA","CA"
76108325,"2018-05-01 12:17:21","CA","CA","CA","CA"
76108611,"2018-05-01 12:17:22","CA","CA","CA","CA"
76108626,"2018-05-01 12:17:22","CA","CA","CA","CA"
76108823,"2018-05-01 12:17:25","CA","CA","CA","CA"
76108839,"2018-05-01 12:17:25","CA","CA","CA","CA"
76108329,"2018-05-01 12:17:27","CA","US","CA","CA"
76108330,"2018-05-01 12:17:27","US","CA","CA","CA"
76108825,"2018-05-01 12:17:28","CA","CA","CA","CA"
76108840,"2018-05-01 12:17:28","CA","CA","CA","CA"
76108277,"2018-05-01 12:17:34","CA","US","US","US"
76108290,"2018-05-01 12:17:34","CA","US","US","US"
76108315,"2018-05-01 12:17:34","CA","CA","CA","CA"
76108319,"2018-05-01 12:17:34","CA","CA","CA","CA"
76108712,"2018-05-01 12:17:34","CA","US","CA","CA"
76108713,"2018-05-01 12:17:34","US","CA","CA","CA"
76108313,"2018-05-01 12:17:35","CA","CA","CA","CA"
76108321,"2018-05-01 12:17:35","CA","CA","CA","CA"
76108668,"2018-05-01 12:17:35","CA","CA","CA","CA"
76108678,"2018-05-01 12:17:35","CA","CA","CA","CA"
76108582,"2018-05-01 12:17:45","CA","CA","CA","CA"
76108585,"2018-05-01 12:17:47","CA","CA","CA","CA"
76108348,"2018-05-01 12:17:49","CA","CA","CA","CA"
76108366,"2018-05-01 12:17:49","CA","CA","CA","CA"
76108350,"2018-05-01 12:17:50","CA","CA","CA","CA"
76108367,"2018-05-01 12:17:50","CA","CA","CA","CA"
76108311,"2018-05-01 12:17:57","CA","CA","CA","CA"
76108323,"2018-05-01 12:17:57","CA","CA","CA","CA"
76108318,"2018-05-01 12:17:58","CA","CA","CA","CA"
76108324,"2018-05-01 12:17:58","CA","CA","CA","CA"
76108303,"2018-05-01 12:18:02","US","CA","CA","US"
76108307,"2018-05-01 12:18:02","US","CA","CA","US"
76108322,"2018-05-01 12:18:02","US","CA","CA","US"
76108332,"2018-05-01 12:18:02","US","CA","CA","US"
76108335,"2018-05-01 12:18:02","CA","CA","CA","CA"
76108339,"2018-05-01 12:18:02","US","CA","CA","US"
76108343,"2018-05-01 12:18:02","CA","US","CA","US"
76108344,"2018-05-01 12:18:02","US","CA","CA","US"
76108361,"2018-05-01 12:18:02","CA","CA","CA","CA"
76108336,"2018-05-01 12:18:04","CA","CA","CA","CA"
76108360,"2018-05-01 12:18:04","CA","CA","CA","CA"
76108354,"2018-05-01 12:18:07","CA","CA","CA","CA"
76108356,"2018-05-01 12:18:07","CA","CA","CA","CA"
76108346,"2018-05-01 12:18:09","CA","CA","CA","CA"
76108353,"2018-05-01 12:18:09","CA","US","CA","CA"
76108357,"2018-05-01 12:18:09","CA","US","CA","CA"
76108650,"2018-05-01 12:18:10","US","CA","CA","CA"
76108664,"2018-05-01 12:18:10","CA","US","CA","CA"
76108389,"2018-05-01 12:18:13","CA","US","CA","CA"
76108390,"2018-05-01 12:18:13","US","CA","CA","CA"
76108364,"2018-05-01 12:18:20","CA","CA","CA","CA"
76108365,"2018-05-01 12:18:26","CA","CA","CA","CA"
76108421,"2018-05-01 12:18:27","CA","CA","CA","CA"
76108452,"2018-05-01 12:18:27","CA","CA","CA","CA"
76108391,"2018-05-01 12:18:28","CA","US","CA","CA"
76108415,"2018-05-01 12:18:28","US","CA","CA","CA"
76108351,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108355,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108358,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108363,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108372,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108382,"2018-05-01 12:18:29","CA","CA","CA","CA"
76108669,"2018-05-01 12:18:32","CA","US","CA","CA"
76108674,"2018-05-01 12:18:32","CA","US","CA","CA"
76108682,"2018-05-01 12:18:32","CA","CA","CA","CA"
76108435,"2018-05-01 12:18:33","CA","CA","CA","CA"
76108464,"2018-05-01 12:18:33","CA","CA","CA","CA"
76108486,"2018-05-01 12:18:33","CA","CA","CA","CA"
76108494,"2018-05-01 12:18:33","CA","CA","CA","CA"
76108488,"2018-05-01 12:18:34","CA","CA","CA","CA"
76108491,"2018-05-01 12:18:34","CA","CA","CA","CA"
76108496,"2018-05-01 12:18:34","CA","CA","CA","CA"
76108499,"2018-05-01 12:18:34","CA","CA","CA","CA"
76108368,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108370,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108379,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108380,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108388,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108423,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108454,"2018-05-01 12:18:35","CA","CA","CA","CA"
76108371,"2018-05-01 12:18:36","CA","CA","CA","CA"
76108381,"2018-05-01 12:18:36","CA","CA","CA","CA"
76108407,"2018-05-01 12:18:36","CA","CA","CA","CA"
76108413,"2018-05-01 12:18:36","CA","CA","CA","CA"
76108376,"2018-05-01 12:18:37","CA","CA","CA","CA"
76108387,"2018-05-01 12:18:37","CA","CA","CA","CA"
76108410,"2018-05-01 12:18:37","CA","CA","CA","CA"
76108412,"2018-05-01 12:18:37","CA","CA","CA","CA"
76108430,"2018-05-01 12:18:38","CA","CA","CA","CA"
76108461,"2018-05-01 12:18:38","CA","CA","CA","CA"
76108480,"2018-05-01 12:18:38","CA","US","CA","CA"
76108482,"2018-05-01 12:18:38","US","CA","CA","CA"
76108409,"2018-05-01 12:18:41","CA","CA","CA","CA"
76108418,"2018-05-01 12:18:41","","CA","CA","CA"
76108406,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108411,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108506,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108519,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108586,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108588,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108593,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108599,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108704,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108706,"2018-05-01 12:18:42","CA","CA","CA","CA"
76108393,"2018-05-01 12:18:43","CA","CA","CA","CA"
76108394,"2018-05-01 12:18:43","CA","CA","CA","CA"
76108395,"2018-05-01 12:18:43","CA","CA","CA","CA"
76108397,"2018-05-01 12:18:43","CA","CA","CA","CA"
