,Unnamed: 0,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,sipcallerasn,sipcallerasorg,sipcalledasn,sipcalledasorg,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg,caller_city_asn,called_city_asn
4878,8993,76103676,2018-05-01 09:29:58,2018-05-01 09:32:52,174,169,1,6,301,sanitized,103,sanitized,sanitized,702,sanitized,207,3227975506,11000,755178755,1024,caller,3,1,200,0,33685504,0,1,9,9,3227975506,755178755,8421,8424,0,0,2,3081,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,1,,,,,,0,0,9,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,801,,,,,,,16,21,,,,,,,,,1,186,45,45,45,45,45,45,20,20,,192.102.255.82,45.3.29.3,43.6319,43.0147,-79.3716,-81.3049,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,40788,Start Communications,,London
4879,8994,76103677,2018-05-01 09:29:57,2018-05-01 09:32:52,175,169,1,2,301,sanitized,103,sanitized,sanitized,519681,sanitized,186915,755172978,1024,3227975506,11000,caller,3,1,200,0,33685504,1,0,9,9,755172978,3227975506,8658,8657,1,0,3524,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,2,45,45,45,12,12,0,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,39,20,20,,45.3.6.114,192.102.255.82,43.4881,43.6319,-79.7098,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Oakville,
4880,8995,76103678,2018-05-01 09:29:58,2018-05-01 09:32:52,174,169,1,6,301,sanitized,103,sanitized,sanitized,702,sanitized,207,3227975504,7000,755178755,1024,caller,3,1,200,0,33554432,0,1,9,9,3227975506,755178755,8420,8422,0,0,2,3081,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,1,,,,,,0,0,9,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,802,,,,,,,16,21,,,,,,,,,78,185,45,45,45,45,45,45,20,20,,192.102.255.80,45.3.29.3,43.6319,43.0147,-79.3716,-81.3049,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,40788,Start Communications,,London
4881,8997,76103679,2018-05-01 09:29:57,2018-05-01 09:32:52,175,169,1,2,301,sanitized,103,sanitized,sanitized,519681,sanitized,186915,755172978,1024,3227975504,7000,caller,3,1,200,0,131072,1,0,9,9,755172978,3227975506,8656,8657,0,0,3524,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,39,20,20,,45.3.6.114,192.102.255.80,43.4881,43.6319,-79.7098,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Oakville,
4882,8998,76106659,2018-05-01 11:58:14,2018-05-01 11:58:25,11,10,1,1,866201,sanitized,102668,sanitized,sanitized,151967,sanitized,769151,3495526702,5060,3227975504,5060,caller,3,1,200,0,131072,1,0,0,0,1816071814,3227975507,480,481,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,3,0,0,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,802,,,,,,,,,,,,,,,,,1,503,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
4883,8999,76106673,2018-05-01 11:58:14,2018-05-01 11:58:25,11,10,1,1,866201,sanitized,102668,sanitized,sanitized,151967,sanitized,769151,3495526702,5060,3227975507,11000,caller,3,1,200,0,33685504,1,0,0,0,1816071814,3227975507,480,480,0,1,,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,3,0,0,0,2,45,45,45,208,0,208,0,0,0,0,0,0,0,0,0,0,3,1,801,,,,,,,,,,,,,,,,,1,502,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,393755,CloudPBX,812,Rogers Communications Canada Inc.,393755,CloudPBX,,
4884,9005,76106499,2018-05-01 11:54:56,2018-05-01 11:55:33,37,34,1,1,201,sanitized,102,sanitized,sanitized,208,sanitized,802,1210458902,58228,3227975504,7000,callee,3,1,200,0,131072,1,2,9,9,1210458902,3227975506,1752,1725,0,0,3871,2,15,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,43,,,,,,0,0,0,124,180,1,1,9,15,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,802,,,,,,,16,21,,,,,,,,,2,5,45,45,45,45,45,39,20,20,,72.38.35.22,192.102.255.80,42.9998,43.6319,-82.3926,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Sarnia,
4885,9006,76106755,2018-05-01 11:58:19,2018-05-01 11:59:36,77,74,3,3,201,sanitized,102,sanitized,sanitized,519332,sanitized,233915,755177258,1055,3227975504,7000,caller,3,1,200,0,131072,1,0,9,9,755177258,3227975506,3660,3665,0,0,3081,2,5,1,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,1,1,0,9,5,45,45,45,0,0,0,120,120,0,6000,6000,0,2,2,0,0,1,0,802,,,,,,,,,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,45.3.23.42,192.102.255.80,42.9856,43.6319,-81.1821,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,London,
4886,9007,76106246,2018-05-01 11:50:54,2018-05-01 11:52:29,95,94,1,1,201,sanitized,102,sanitized,sanitized,201,sanitized,102,3638379143,26060,3227975504,7000,caller,3,1,200,0,131072,1,0,9,9,3638379143,3227975507,4703,4711,0,0,2177,2,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,3,0,0,9,6,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,802,,,,,,,,,,,,,,,,,1,7,45,45,45,45,45,45,20,20,,216.221.66.135,192.102.255.80,43.3799,43.6319,-79.7668,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Burlington,
4887,9008,76106758,2018-05-01 11:58:19,2018-05-01 11:59:36,77,74,3,3,201,sanitized,102,sanitized,sanitized,519332,sanitized,233915,755177258,1055,3227975506,11000,caller,3,1,200,0,33685504,1,0,9,9,755177258,3227975506,3660,3666,0,0,3081,2,5,2,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,1,1,0,9,5,45,45,45,0,0,0,120,120,0,6000,6000,0,2,2,0,0,1,0,801,,,,,,,,,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,45.3.23.42,192.102.255.82,42.9856,43.6319,-81.1821,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,London,
4888,9009,76106247,2018-05-01 11:50:54,2018-05-01 11:52:29,95,94,1,1,201,sanitized,102,sanitized,sanitized,201,sanitized,102,3638379143,26060,3227975507,11000,caller,3,1,200,0,33685504,1,0,9,9,3638379143,3227975507,4703,4711,0,0,2177,2,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,3,0,0,9,6,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,801,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,216.221.66.135,192.102.255.83,43.3799,43.6319,-79.7668,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Burlington,
4889,9010,76106508,2018-05-01 11:55:32,2018-05-01 11:55:52,20,19,1,1,201,sanitized,102,sanitized,sanitized,*31,sanitized,13*,755177258,1055,3227975504,7000,caller,3,1,200,0,131072,1,0,9,9,755177258,3227975506,965,969,0,0,3081,2,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,9,9,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,45.3.23.42,192.102.255.80,42.9856,43.6319,-81.1821,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,London,
4890,9011,76106514,2018-05-01 11:55:32,2018-05-01 11:55:52,20,19,1,1,201,sanitized,102,sanitized,sanitized,*31,sanitized,13*,755177258,1055,3227975506,11000,caller,3,1,200,0,33685504,1,0,9,9,755177258,3227975506,966,970,0,0,3081,2,9,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,9,9,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,,,,,,,,,,,2,4,45,45,45,45,45,45,20,20,,45.3.23.42,192.102.255.82,42.9856,43.6319,-81.1821,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,London,
4891,9012,76106770,2018-05-01 11:59:56,2018-05-01 12:00:01,5,4,1,1,201,sanitized,102,sanitized,sanitized,*73,sanitized,37*,846445455,1031,3227975507,11000,callee,3,1,200,0,33685504,1,0,9,9,846445455,3227975507,167,170,0,0,3339,2,12,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,12,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,21,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,50.115.187.143,192.102.255.83,42.9578,43.6319,-82.2777,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Sarnia,
4892,9015,76106780,2018-05-01 11:59:56,2018-05-01 12:00:01,5,4,1,1,201,sanitized,102,sanitized,sanitized,*73,sanitized,37*,846445455,1031,3227975504,7000,callee,3,1,200,0,131072,1,0,9,9,846445455,3227975507,167,170,0,0,3339,2,12,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,12,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,2,5,45,45,45,45,45,45,20,20,,50.115.187.143,192.102.255.80,42.9578,43.6319,-82.2777,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Sarnia,
4893,9019,76107814,2018-05-01 12:11:41,2018-05-01 12:12:59,78,74,2,2,201,sanitized,102,sanitized,sanitized,233,sanitized,332,1210478362,1167,3227975504,7000,callee,3,1,200,0,131072,1,0,9,9,1210478362,3227975507,3779,3771,6,0,2256,2,22,2,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44,45,45,45,45,44,,,,,,65535,3,3,5071,3416,0,0,9,22,45,45,45,159,159,0,0,0,0,0,0,0,0,0,0,3,3416,6,802,,,,,,,16,21,,,,,,,,,1,5,43,43,43,45,45,39,20,20,,72.38.111.26,192.102.255.80,42.2767,43.6319,-83.0793,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Windsor,
4894,9023,76107818,2018-05-01 12:11:43,2018-05-01 12:12:59,76,74,0,2,201,sanitized,102,sanitized,sanitized,233,sanitized,332,3227975504,7000,1210478362,1164,callee,3,1,200,0,33554432,0,1,9,9,3227975507,1210478362,3693,3687,0,6,2,2177,1,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,44,45,45,65535,3,3,9,32,,,,,,0,0,9,22,45,45,45,162,0,162,0,0,0,0,0,0,0,0,0,3,32,6,802,,,,,,,,,,,,,,,,,37,125,45,45,45,43,43,43,20,20,,192.102.255.80,72.38.111.26,43.6319,42.2767,-79.3716,-83.0793,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,,Windsor
4895,9026,76107821,2018-05-01 12:11:41,2018-05-01 12:12:59,78,74,2,2,201,sanitized,102,sanitized,sanitized,233,sanitized,332,1210478362,1167,3227975507,11000,callee,3,1,200,0,33685504,1,0,9,9,1210478362,3227975507,3782,3771,6,0,2256,2,22,2,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,44,45,45,45,45,44,,,,,,65535,3,3,5071,3416,0,0,9,22,45,45,45,158,158,0,0,0,0,0,0,0,0,0,0,3,3416,6,801,,,,,,,16,21,,,,,,,,,2,4,43,43,43,45,45,39,20,20,,72.38.111.26,192.102.255.83,42.2767,43.6319,-83.0793,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Windsor,
4896,9027,76103726,2018-05-01 09:52:41,2018-05-01 09:53:29,48,44,4,4,201,sanitized,102,sanitized,sanitized,188877,sanitized,778881,405976275,5060,3227975504,7000,caller,3,1,200,0,131072,1,2,9,9,405976275,3227975507,2169,2151,1,0,3608,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,3,45,45,45,46,46,0,0,0,0,0,0,0,0,0,0,,,1,802,,,,,,,,,,,,,,,,,1,5,45,45,45,45,45,45,20,20,,24.50.180.211,192.102.255.80,43.2271,43.6319,-79.871,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Hamilton,
4897,9028,76103728,2018-05-01 09:52:41,2018-05-01 09:53:29,48,44,4,4,201,sanitized,102,sanitized,sanitized,188877,sanitized,778881,405976275,5060,3227975507,11000,caller,3,1,200,0,33685504,1,2,9,9,405976275,3227975507,2169,2152,1,0,3608,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,3,45,45,45,46,46,0,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,,,,,,,,,,,1,5,45,45,45,45,45,45,20,20,,24.50.180.211,192.102.255.83,43.2271,43.6319,-79.871,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Hamilton,
4898,9029,76107824,2018-05-01 12:11:43,2018-05-01 12:12:59,76,74,0,2,201,sanitized,102,sanitized,sanitized,233,sanitized,332,3227975507,11000,1210478362,1164,callee,3,1,200,0,33685504,0,1,9,9,3227975507,1210478362,3694,3687,0,6,2,2177,2,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,44,45,45,65535,3,3,9,32,,,,,,0,0,9,22,45,45,45,162,0,162,0,0,0,0,0,0,0,0,0,3,32,6,801,,,,,,,,,,,,,,,,,1,126,45,45,45,43,43,43,20,20,,192.102.255.83,72.38.111.26,43.6319,42.2767,-79.3716,-83.0793,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,,Windsor
4899,9032,76100661,2018-05-01 00:04:54,2018-05-01 00:06:29,95,86,3,3,201,sanitized,102,sanitized,sanitized,604551,sanitized,155406,1090360550,1030,3227975250,11000,caller,3,1,200,0,33697280,1,2,9,9,1090360550,3227975250,4615,4605,0,1,94,2,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,2,0,0,9,6,45,45,45,22,0,22,0,0,0,0,0,0,0,0,0,0,2,1,501,,255,,255,,,,,,,,,,,,,1,3,45,45,45,45,45,45,20,20,,64.253.148.230,192.102.254.82,49.2866,43.6319,-123.1158,-79.3716,19171,Stargate Connections Inc.,395152,CloudPBX,19171,Stargate Connections Inc.,395152,CloudPBX,Vancouver,
4900,9036,76101177,2018-05-01 00:24:27,2018-05-01 00:24:30,3,1,2,2,201,sanitized,102,sanitized,sanitized,203,sanitized,302,3227975504,7000,3227975250,11000,callee,3,1,200,0,33566208,1,0,9,9,3330677851,3227975250,37,44,0,0,3599,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,9,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,,255,,255,601,5,,,,,,,,,,,1,4,45,45,45,45,45,45,20,20,,192.102.255.80,192.102.254.82,43.6319,43.6319,-79.3716,-79.3716,393755,CloudPBX,395152,CloudPBX,30500,Wolfpaw Data Centres Inc,395152,CloudPBX,,
4901,9037,76103737,2018-05-01 09:54:02,2018-05-01 09:55:47,105,96,0,10,201,sanitized,102,sanitized,sanitized,300,sanitized,3,3227975504,7000,3517667510,3691,callee,3,1,200,0,33554432,2,1,9,9,3227975506,3517667510,4774,4786,0,5,2,3022,1,11,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,,,45,45,45,44,45,44,0,0,0,1,6,,,,,,0,0,9,11,45,45,45,104,0,104,430,0,430,10750,0,10750,4,0,4,0,6,5,802,,,,,,,,,,,,,,,,,190,351,45,45,45,39,45,36,20,20,,192.102.255.80,209.171.88.182,43.6319,43.6655,-79.3716,-79.4204,393755,CloudPBX,852,TELUS Communications Inc.,393755,CloudPBX,852,TELUS Communications Inc.,,Toronto
4902,9038,76103738,2018-05-01 09:54:01,2018-05-01 09:55:48,107,97,1,2,201,sanitized,102,sanitized,sanitized,519344,sanitized,443915,405976275,5060,3227975504,7000,callee,3,1,200,0,131072,1,2,9,9,405976275,3227975506,5239,5208,4,0,3608,2,4,4,3,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,1,9,4,45,45,45,76,76,0,60,0,60,6000,0,6000,1,0,1,,,4,802,,,,,,,16,21,,,,,,,,,1,5,45,45,45,45,45,42,20,20,,24.50.180.211,192.102.255.80,43.2271,43.6319,-79.871,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Hamilton,
4903,9040,76101691,2018-05-01 00:52:40,2018-05-01 00:54:54,134,128,0,6,201,sanitized,102,sanitized,sanitized,205,sanitized,502,3227975251,11000,3227975504,5060,callee,3,1,200,0,46,0,1,0,0,3227975251,3330677851,6358,6355,1,0,2,3722,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,1,45,45,45,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,501,,255,,255,,,,,,,,,,,,,61,122,45,45,45,45,45,45,20,20,,192.102.254.83,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716,395152,CloudPBX,393755,CloudPBX,395152,CloudPBX,30500,Wolfpaw Data Centres Inc,,
4904,9041,76103739,2018-05-01 09:54:02,2018-05-01 09:55:47,105,96,0,10,201,sanitized,102,sanitized,sanitized,300,sanitized,3,3227975506,11000,3517667510,3691,callee,3,1,200,0,33685504,2,1,9,9,3227975506,3517667510,4774,4784,0,8,2,3022,1,12,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,,,45,45,45,44,45,44,0,0,0,1,6,,,,,,0,0,9,12,45,45,45,167,0,167,430,0,430,10750,0,10750,4,0,4,0,6,8,801,,,,,,,,,,,,,,,,,1,352,45,45,45,39,45,36,20,20,,192.102.255.82,209.171.88.182,43.6319,43.6655,-79.3716,-79.4204,393755,CloudPBX,852,TELUS Communications Inc.,393755,CloudPBX,852,TELUS Communications Inc.,,Toronto
4905,9042,76103740,2018-05-01 09:54:01,2018-05-01 09:55:48,107,97,1,2,201,sanitized,102,sanitized,sanitized,519344,sanitized,443915,405976275,5060,3227975506,11000,callee,3,1,200,0,33685504,1,2,9,9,405976275,3227975506,5239,5209,7,0,3608,2,4,4,3,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,1,9,4,45,45,45,133,133,0,60,0,60,6000,0,6000,1,0,1,,,7,801,,,,,,,16,21,,,,,,,,,1,4,45,45,45,45,45,42,20,20,,24.50.180.211,192.102.255.82,43.2271,43.6319,-79.871,-79.3716,40788,Start Communications,393755,CloudPBX,40788,Start Communications,393755,CloudPBX,Hamilton,
4906,9044,76105792,2018-05-01 11:44:16,2018-05-01 11:45:33,77,69,0,9,201,sanitized,102,sanitized,sanitized,device,sanitized,ecived,1654599250,11000,1676539840,1028,caller,3,1,200,0,33685522,0,1,9,9,1654599250,1676539840,3416,3430,1,0,2,3931,2,26,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,3,22,,,,,,0,0,9,26,45,45,45,29,29,0,0,0,0,0,0,0,0,0,0,0,22,1,902,,255,,255,,,16,21,,,,,,,,,1,183,45,45,45,45,45,45,20,20,,98.159.46.82,99.237.247.192,40.7432,47.6333,-75.2242,-52.85,395766,CloudPBX,812,Rogers Communications Canada Inc.,395766,CloudPBX,812,Rogers Communications Canada Inc.,Easton,Portugal Cove
4907,9045,76106826,2018-05-01 12:00:03,2018-05-01 12:00:36,33,31,2,2,201,sanitized,102,sanitized,sanitized,*72,sanitized,27*,846445455,1031,3227975506,11000,callee,3,1,200,0,33685504,1,0,9,9,846445455,3227975506,1563,1566,0,0,3339,2,10,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,44,45,45,45,,,,,,0,1,2,0,1,0,0,9,10,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,801,,,,,,,16,21,,,,,,,,,2,4,45,45,41,45,45,45,20,20,,50.115.187.143,192.102.255.82,42.9578,43.6319,-82.2777,-79.3716,7992,Cogeco Cable,393755,CloudPBX,7992,Cogeco Cable,393755,CloudPBX,Sarnia,
